"estimateID"	"estimator"	"studyID"	"groupID"	"sex"	"common.name"	"phylum"	"class"	"order"	"fam"	"genus"	"species"	"enrich"	"capt.gens"	"scope"	"strategy"	"n1i"	"m1i"	"sd1i"	"n2i"	"m2i"	"sd2i"	"A"	"C"	"B"	"D"	"PrintYear"	"enrich.present"	"capt.present"	"enrich.bin"	"capt.bin"
476	"SMD"	84	248	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	125	5.32	2.94	119	4.47	2.62	NA	NA	NA	NA	2018	0	0	0	0
458	"SMD"	79	233	"Mixed"	"Adder"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Vipera"	"berus"	-1	0	"Movement"	"ESR"	4	-4.92	2.98	6	-12.49	9.01	NA	NA	NA	NA	2018	0	1	0	0
644	"SMD"	110	319	"Male"	"San Clemente loggerhead shrike"	"Chordata"	"Aves"	"Passeriformes"	"Laniidae"	"Lanius"	"ludovicianus"	-1	1	"Reproduction"	"ISR"	118	3.55	3.04	54	2.64	2.87	NA	NA	NA	NA	2008	0	1	0	1
747	"SMD"	124	375	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	47	2.44	3.08	30	0.72	1	NA	NA	NA	NA	2019	0	0	0	0
646	"SMD"	110	320	"Female"	"San Clemente loggerhead shrike"	"Chordata"	"Aves"	"Passeriformes"	"Laniidae"	"Lanius"	"ludovicianus"	-1	1	"Reproduction"	"ISR"	107	3.5	3.1	65	2.69	2.26	NA	NA	NA	NA	2008	0	1	0	1
152	"SMD"	20	88	"Mixed"	"Asian houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"macqueenii"	-1	2.5	"Movement"	"ISR"	90	2.13	3.14	12	2.01	1.07	NA	NA	NA	NA	2017	0	1	0	2
1026	"SMD"	166	514	"Male"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	435	2.42	3.17	1491	0.58	0.92	NA	NA	NA	NA	2010	0	1	0	1
80	"SMD"	14	43	"Male"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Reproduction"	"ISR"	169	1.83	3.22	33	0.3	1.13	NA	NA	NA	NA	2016	0	1	0	1
84	"SMD"	14	47	"Male"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Reproduction"	"ISR"	169	1.83	3.22	280	0.75	1.61	NA	NA	NA	NA	2016	0	1	0	1
90	"SMD"	14	53	"Male"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Reproduction"	"ISR"	169	1.83	3.22	147	1.06	2.06	NA	NA	NA	NA	2016	0	1	0	1
1023	"SMD"	166	511	"Male"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	223	2.04	3.25	1536	0.83	1.86	NA	NA	NA	NA	2010	0	1	0	1
930	"SMD"	151	478	"Female"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Reproduction"	"ESR"	33	4.4	3.253298233	20	3.3	3.650723229	NA	NA	NA	NA	2012	0	1	0	0
931	"SMD"	151	478	"Female"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Reproduction"	"ESR"	33	4.4	3.253298233	6	5.7	4.674026346	NA	NA	NA	NA	2012	0	1	0	0
951	"SMD"	155	490	"Mixed"	"Abalone"	"Mollusca"	"Gastropoda"	"Archaegastropoda"	"Haliotidae"	"Haliotis"	"kamtschatkana"	-1	1.5	"Constitution"	"ISR"	15	1.516248	3.265746033	20	1.344289	3.287722052	NA	NA	NA	NA	2016	0	1	0	1
333	"SMD"	48	287	"Mixed"	"New Zealand common gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Woodworthia"	"maculata"	-1	0	"Survival"	"ESR"	13	4	3.353162686	11	5.5	4.046282244	NA	NA	NA	NA	2007	0	1	0	0
92	"SMD"	14	55	"Male"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Reproduction"	"ISR"	318	1.63	3.36	172	1.01	2.18	NA	NA	NA	NA	2016	0	1	0	1
1021	"SMD"	166	509	"Male"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	435	2.38	3.37	1491	0.59	1.26	NA	NA	NA	NA	2010	0	1	0	1
952	"SMD"	155	491	"Mixed"	"Abalone"	"Mollusca"	"Gastropoda"	"Archaegastropoda"	"Haliotidae"	"Haliotis"	"kamtschatkana"	-1	1.5	"Constitution"	"ISR"	36	5.45891	3.378204	27	1.860638	2.303927219	NA	NA	NA	NA	2016	0	1	0	1
439	"SMD"	73	225	"Mixed"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	0	0	"Movement"	"ESR"	20	-24.48	3.38	12	-19.10207	4.603614307	NA	NA	NA	NA	2018	1	1	0	0
440	"SMD"	73	225	"Mixed"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	0	0	"Movement"	"ESR"	20	-24.48	3.38	12	-39.7	8.63	NA	NA	NA	NA	2018	1	1	0	0
442	"SMD"	73	226	"Mixed"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	1	0	"Movement"	"ESR"	20	-24.48	3.38	12	-17.27434	2.700983006	NA	NA	NA	NA	2018	1	1	1	0
443	"SMD"	73	226	"Mixed"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	1	0	"Movement"	"ESR"	20	-24.48	3.38	12	-23.9	6.22	NA	NA	NA	NA	2018	1	1	1	0
20	"SMD"	2	8	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	0.5	"Reproduction"	"ISR"	4	3.75	3.5	8	4.25	1.034408043	NA	NA	NA	NA	2012	0	1	0	1
477	"SMD"	84	248	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Constitution"	"ISR"	118	2.18	3.58	112	1.16	2.8	NA	NA	NA	NA	2018	0	0	0	0
79	"SMD"	14	42	"Male"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Reproduction"	"ISR"	258	2.12	3.69	65	0.25	1.17	NA	NA	NA	NA	2016	0	1	0	1
83	"SMD"	14	46	"Male"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Reproduction"	"ISR"	258	2.12	3.69	188	0.5	1.3	NA	NA	NA	NA	2016	0	1	0	1
89	"SMD"	14	52	"Male"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Reproduction"	"ISR"	258	2.12	3.69	260	0.56	1.25	NA	NA	NA	NA	2016	0	1	0	1
277	"SMD"	39	153	"Mixed"	"American alligator"	"Chordata"	"Reptilia"	"Crocodilia"	"Alligatoridae"	"Alligator"	"mississippiensis"	-1	0.5	"Growth"	"ISR"	6	49.8	3.75	16	45.4	3.98	NA	NA	NA	NA	2006	0	1	0	1
283	"SMD"	39	156	"Mixed"	"American alligator"	"Chordata"	"Reptilia"	"Crocodilia"	"Alligatoridae"	"Alligator"	"mississippiensis"	-1	0.5	"Growth"	"ISR"	6	49.8	3.75	4	48.4	6.17	NA	NA	NA	NA	2006	0	1	0	1
324	"SMD"	47	172	"Female"	"Timber rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"horridus"	-1	0	"Movement"	"ESR"	4	-9.6	3.78	3	-55.2	26.9	NA	NA	NA	NA	1999	0	1	0	0
239	"SMD"	31	134	"Male"	"American alligator"	"Chordata"	"Reptilia"	"Crocodilia"	"Alligatoridae"	"Alligator"	"mississippiensis"	-1	0.5	"Growth"	"ISR"	2	2.68	3.87	108	5.22	2.72	NA	NA	NA	NA	2001	0	1	0	1
275	"SMD"	39	152	"Mixed"	"American alligator"	"Chordata"	"Reptilia"	"Crocodilia"	"Alligatoridae"	"Alligator"	"mississippiensis"	-1	0.5	"Growth"	"ISR"	8	45.5	3.9	5	41.7	3.65	NA	NA	NA	NA	2006	0	1	0	1
281	"SMD"	39	155	"Mixed"	"American alligator"	"Chordata"	"Reptilia"	"Crocodilia"	"Alligatoridae"	"Alligator"	"mississippiensis"	-1	0.5	"Growth"	"ISR"	8	45.5	3.9	5	43.1	4.39	NA	NA	NA	NA	2006	0	1	0	1
1038	"SMD"	169	520	"Mixed"	"Bighorn sheep"	"Chordata"	"Mammalia"	"Artiodactyla"	"Bovidae"	"Ovis"	"canadensis"	-1	0	"Growth"	"ESR"	17	20.10238	3.917160707	19	16.46557	4.603230797	NA	NA	NA	NA	2018	0	1	0	0
331	"SMD"	48	176	"Mixed"	"New Zealand common gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Woodworthia"	"maculata"	-1	0	"Movement"	"ESR"	32	-3.3	3.96	50	-3.4	3.54	NA	NA	NA	NA	2007	0	1	0	0
1070	"SMD"	180	538	"Mixed"	"European hedgehog"	"Chordata"	"Mammalia"	"Eulipotyphla"	"Erinaceidae"	"Erinaceus"	"europaeus"	-1	0	"Survival"	"ESR"	20	94.7	4	23	81.8	16.1	NA	NA	NA	NA	2006	0	1	0	0
149	"SMD"	20	87	"Mixed"	"Asian houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"macqueenii"	-1	2.5	"Movement"	"ISR"	8	-29.46	4.06	18	-34.35	5.51	NA	NA	NA	NA	2017	0	1	0	2
520	"SMD"	97	266	"Male"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	18	1.06	4.06	42	0.738	3.32	NA	NA	NA	NA	2013	0	1	0	1
1039	"SMD"	169	520	"Mixed"	"Bighorn sheep"	"Chordata"	"Mammalia"	"Artiodactyla"	"Bovidae"	"Ovis"	"canadensis"	-1	0	"Growth"	"ESR"	17	19.94577	4.177715739	19	20.43408	4.570105389	NA	NA	NA	NA	2018	0	1	0	0
189	"SMD"	22	105	"Mixed"	"Sea trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1	"Movement"	"ISR"	56	3.23	4.39	21	4.26	3.93	NA	NA	NA	NA	2014	0	1	0	1
852	"SMD"	134	437	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	5.5	"Growth"	"ISR"	165	106.5	4.4	235	146.8	44.6	NA	NA	NA	NA	1996	0	1	0	2
339	"SMD"	50	179	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Movement"	"ESR"	10	-6.45	4.43	10	-18.02	11.38	NA	NA	NA	NA	2008	0	1	0	0
888	"SMD"	145	464	"Male"	"Gopher tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"polyphemus"	-1	0	"Movement"	"ESR"	8	-3.6	4.6	11	-28	53.3	NA	NA	NA	NA	2014	0	1	0	0
851	"SMD"	133	436	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	5.5	"Movement"	"ISR"	10	7.16887	4.661571	4	2.958832	1.159471	NA	NA	NA	NA	1995	0	1	0	2
335	"SMD"	49	177	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Movement"	"ESR"	20	-4.31	4.69	18	-5.16	5.03	NA	NA	NA	NA	2013	0	1	0	0
337	"SMD"	49	178	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Movement"	"ESR"	20	-4.31	4.69	14	-14.71	15.32	NA	NA	NA	NA	2013	0	1	0	0
209	"SMD"	26	116	"Mixed"	"Brown teal"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Anas"	"chlorotis"	-1	1.5	"Constitution"	"ISR"	41	35.3	4.7	2	32.1	1.3	NA	NA	NA	NA	2006	0	1	0	1
273	"SMD"	39	151	"Mixed"	"American alligator"	"Chordata"	"Reptilia"	"Crocodilia"	"Alligatoridae"	"Alligator"	"mississippiensis"	-1	0.5	"Growth"	"ISR"	8	40.3	4.98	10	39.9	4.92	NA	NA	NA	NA	2006	0	1	0	1
279	"SMD"	39	154	"Mixed"	"American alligator"	"Chordata"	"Reptilia"	"Crocodilia"	"Alligatoridae"	"Alligator"	"mississippiensis"	-1	0.5	"Growth"	"ISR"	8	40.3	4.98	5	35.9	7.87	NA	NA	NA	NA	2006	0	1	0	1
303	"SMD"	42	163	"Mixed"	"Eastern painted turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Chrysemys"	"picta"	1	0	"Movement"	"ESR"	60	-20.1	5.13	10	-33.3	9.58	NA	NA	NA	NA	2018	1	1	1	0
309	"SMD"	42	164	"Mixed"	"Eastern painted turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Chrysemys"	"picta"	0	0	"Movement"	"ESR"	60	-20.1	5.13	30	-31.7	7.15	NA	NA	NA	NA	2018	1	1	0	0
400	"SMD"	64	207	"Mixed"	"Egyptian tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"kleinmanni"	-1	0	"Movement"	"ESR"	8	-6.6	5.14	7	-7.73	6.63	NA	NA	NA	NA	2015	0	1	0	0
196	"SMD"	24	112	"Mixed"	"Blue crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Callinectes"	"sapidus"	-1	1.5	"Constitution"	"ISR"	94	19.22	5.23	13	23.42	6.15	NA	NA	NA	NA	2004	0	1	0	1
195	"SMD"	24	111	"Mixed"	"Blue crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Callinectes"	"sapidus"	-1	1.5	"Constitution"	"ISR"	82	19.58	5.27	28	18.65	7.52	NA	NA	NA	NA	2004	0	1	0	1
325	"SMD"	47	172	"Female"	"Timber rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"horridus"	-1	0	"Movement"	"ESR"	4	-5	5.36	3	-157.4	201.84	NA	NA	NA	NA	1999	0	1	0	0
845	"SMD"	132	434	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	5.5	"Constitution"	"ISR"	25	3.1	5.6	20	1.4	5.01	NA	NA	NA	NA	1995	0	1	0	2
455	"SMD"	78	232	"Mixed"	"Three-toed box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Movement"	"ESR"	19	-3.73	5.8	16	-28.37	45.48	NA	NA	NA	NA	2007	0	1	0	0
853	"SMD"	134	438	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	5.5	"Growth"	"ISR"	165	61	5.8	235	53.4	10.9	NA	NA	NA	NA	1996	0	1	0	2
197	"SMD"	24	113	"Mixed"	"Blue crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Callinectes"	"sapidus"	-1	1.5	"Constitution"	"ISR"	39	21.48	5.86	60	20.99	6.12	NA	NA	NA	NA	2004	0	1	0	1
892	"SMD"	145	465	"Female"	"Gopher tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"polyphemus"	-1	0	"Movement"	"ESR"	7	-4.9	5.9	9	-0.8	1.4	NA	NA	NA	NA	2014	0	1	0	0
452	"SMD"	77	231	"Mixed"	"Tiger snake"	"Chordata"	"Reptilia"	"Squamata"	"Elapidae"	"Notechis"	"scutatus"	-1	0	"Movement"	"ESR"	6	-3.88	5.93	8	-21.98	31.47	NA	NA	NA	NA	2005	0	1	0	0
3	"SMD"	1	1	"Female"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	1	0	"Movement"	"ESR"	9	-15.48571429	5.973951392	6	-15.13333333	4.162050777	NA	NA	NA	NA	2017	1	1	1	0
7	"SMD"	1	2	"Female"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	0	0	"Movement"	"ESR"	9	-15.48571429	5.973951392	7	-24.94285714	11.12382685	NA	NA	NA	NA	2017	1	1	0	0
712	"SMD"	118	347	"Mixed"	"Yellow-footed rock wallaby"	"Chordata"	"Mammalia"	"Diprotodontia"	"Macropodidae"	"Petrogale"	"xanthopus"	-1	10	"Constitution"	"ISR"	4	29	6	14	34	10	NA	NA	NA	NA	2005	0	1	0	2
848	"SMD"	133	435	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	5.5	"Movement"	"ISR"	9	9.406604	6.040604	2	10.266057	4.669841	NA	NA	NA	NA	1995	0	1	0	2
914	"SMD"	150	476	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Growth"	"ESR"	73	5.6985648	6.074473237	55	6.4794198	6.334124804	NA	NA	NA	NA	2016	0	1	0	0
915	"SMD"	150	476	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Growth"	"ESR"	73	3.843589	6.119354976	55	4.4300536	6.260479304	NA	NA	NA	NA	2016	0	1	0	0
526	"SMD"	97	269	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	6	2.5	6.3	10	1.8	3.96	NA	NA	NA	NA	2013	0	1	0	1
728	"SMD"	122	360	"Male"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	5	"Reproduction"	"ISR"	38	2.24	6.31	199	0.95	3.25	NA	NA	NA	NA	2004	0	1	0	2
916	"SMD"	150	476	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Growth"	"ESR"	73	1.8326364	6.714161054	55	0.8991821	6.514294913	NA	NA	NA	NA	2016	0	1	0	0
78	"SMD"	13	41	"Mixed"	"Puaiohi"	"Chordata"	"Aves"	"Passeriformes"	"Turdidae"	"Myadestes"	"palmeri"	-1	1.5	"Reproduction"	"ISR"	94	1.1	6.79	24	0.58	3.82	NA	NA	NA	NA	2006	0	1	0	1
530	"SMD"	97	271	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	12	2.42	6.99	4	5	28.7	NA	NA	NA	NA	2013	0	1	0	1
708	"SMD"	118	345	"Mixed"	"Yellow-footed rock wallaby"	"Chordata"	"Mammalia"	"Diprotodontia"	"Macropodidae"	"Petrogale"	"xanthopus"	-1	10	"Constitution"	"ISR"	3	27	7	13	25	6	NA	NA	NA	NA	2005	0	1	0	2
320	"SMD"	46	171	"Male"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	-1	0	"Movement"	"ESR"	6	-34.14	7.25	5	-38.62	7.75	NA	NA	NA	NA	2014	0	1	0	0
323	"SMD"	46	203	"Male"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	-1	0.5	"Movement"	"ISR"	6	-34.17	7.45	5	-38.75	7.5	NA	NA	NA	NA	2014	0	1	0	1
190	"SMD"	22	106	"Mixed"	"Sea trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1	"Movement"	"ISR"	60	13.45	8.42	31	13.48	7.49	NA	NA	NA	NA	2014	0	1	0	1
403	"SMD"	65	209	"Mixed"	"Eastern hellbender"	"Chordata"	"Amphibia"	"Caudata"	"Cryptobranchidae"	"Cryptobranchus"	"alleganiensis"	-1	0	"Movement"	"ESR"	21	-3.57	8.62	20	-31.98	57.8	NA	NA	NA	NA	2018	0	1	0	0
972	"SMD"	159	497	"Mixed"	"Ploughshare tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Geochelone"	"yniphora"	-1	1.5	"Movement"	"ISR"	5	-14.4	9	5	-5.1	5.4	NA	NA	NA	NA	2000	0	1	0	1
344	"SMD"	52	181	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	-1	0	"Survival"	"ESR"	11	-16.35	9.11	5	-20.05	11.02	NA	NA	NA	NA	2017	0	1	0	0
347	"SMD"	52	182	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	1	0.25	"Survival"	"ISR"	11	-16.35	9.11	9	-30.03	14.89	NA	NA	NA	NA	2017	1	1	1	1
350	"SMD"	52	183	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	0	0.25	"Survival"	"ISR"	11	-16.35	9.11	10	-30.43	16.95	NA	NA	NA	NA	2017	1	1	0	1
917	"SMD"	150	476	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Constitution"	"ESR"	73	14.307206	9.406510025	55	12.35871	10.02455117	NA	NA	NA	NA	2016	0	1	0	0
918	"SMD"	150	476	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Constitution"	"ESR"	73	12.901467	9.440540008	55	10.949214	10.01435201	NA	NA	NA	NA	2016	0	1	0	0
1048	"SMD"	173	525	"Mixed"	"Red sea urchin"	"Echinodermata"	"Echinoidea"	"Echinoida"	"Strongylocentrotidae"	"Mesocentrotus"	"franciscanus"	-1	0	"Movement"	"ESR"	62	20.73436	9.585620336	163	17.40510215	8.575909107	NA	NA	NA	NA	2019	0	1	0	0
558	"SMD"	102	279	"Mixed"	"Shortnose gar"	"Chordata"	"Actinopterygii"	"Lepisosteiformes"	"Lepisosteidae"	"Acipenser"	"brevirostrum"	-1	1.5	"Movement"	"ISR"	8	-2.5	9.616652224	7	-4.5	11.11215551	NA	NA	NA	NA	2011	0	1	0	1
446	"SMD"	74	227	"Mixed"	"Dugite"	"Chordata"	"Reptilia"	"Squamata"	"Elapidae"	"Pseudonaja"	"affinis"	-1	0	"Movement"	"ESR"	6	-10.8	9.72	4	-31	25.5	NA	NA	NA	NA	2018	0	1	0	0
528	"SMD"	97	270	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	7	3.71	10.2	15	5.47	13.8	NA	NA	NA	NA	2013	0	1	0	1
559	"SMD"	102	279	"Mixed"	"Shortnose gar"	"Chordata"	"Actinopterygii"	"Lepisosteiformes"	"Lepisosteidae"	"Acipenser"	"brevirostrum"	-1	1.5	"Movement"	"ISR"	9	-12.2	10.2	2	-6.5	9.192388155	NA	NA	NA	NA	2011	0	1	0	1
560	"SMD"	102	279	"Mixed"	"Shortnose gar"	"Chordata"	"Actinopterygii"	"Lepisosteiformes"	"Lepisosteidae"	"Acipenser"	"brevirostrum"	-1	1.5	"Movement"	"ISR"	9	-2.8	10.2	2	-5.2	9.192388155	NA	NA	NA	NA	2011	0	1	0	1
561	"SMD"	102	279	"Mixed"	"Shortnose gar"	"Chordata"	"Actinopterygii"	"Lepisosteiformes"	"Lepisosteidae"	"Acipenser"	"brevirostrum"	-1	1.5	"Movement"	"ISR"	9	-15.1	10.2	6	-13.8	15.92	NA	NA	NA	NA	2011	0	1	0	1
919	"SMD"	150	476	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Constitution"	"ESR"	73	7.167719	11.11735523	55	6.679878	10.31839722	NA	NA	NA	NA	2016	0	1	0	0
387	"SMD"	60	200	"Mixed"	"Eastern box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Movement"	"ESR"	7	-10.33	11.29	19	-9.43	15.42	NA	NA	NA	NA	2017	0	1	0	0
153	"SMD"	20	88	"Mixed"	"Asian houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"macqueenii"	-1	2.5	"Movement"	"ISR"	90	-30.09	11.57	12	-32.37	4.01	NA	NA	NA	NA	2017	0	1	0	2
1079	"SMD"	183	542	"Mixed"	"White-tailed deer"	"Chordata"	"Mammalia"	"Artiodactyla"	"Cervidae"	"Odocoileus"	"virginianus"	-1	0	"Constitution"	"ESR"	9	25.2511	11.68224	3	16.46881	2.763539025	NA	NA	NA	NA	2008	0	1	0	0
487	"SMD"	89	253	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Movement"	"ISR"	29	25.39	11.87	10	16.14	11.79	NA	NA	NA	NA	2016	0	1	0	1
4	"SMD"	1	1	"Female"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	1	0	"Movement"	"ESR"	9	-13.25714286	12.13711349	6	-12.48333333	10.8834584	NA	NA	NA	NA	2017	1	1	1	0
8	"SMD"	1	2	"Female"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	0	0	"Movement"	"ESR"	9	-13.25714286	12.13711349	7	-38.38571429	28.39210152	NA	NA	NA	NA	2017	1	1	0	0
